year,tier2,mean_minutes_per_day
2015,1499,0.000278
2015,1501,2.743762
2015,1502,2.337886
2015,1503,0.600516
2015,1504,0.612684
2015,1505,1.099229
2015,1506,0.021869
2015,1599,1.140941
2015,1601,4.810676
2015,1699,1.378004
2015,1801,1.038044
2015,1802,2.727867
2015,1803,4.947619
2015,1804,3.388712
2015,1805,16.296075
2015,1806,1.948229
2015,1807,14.270004
2015,1808,2.172050
2015,1809,0.440343
2015,1810,0.126675
2015,1811,6.761209
2015,1812,9.796519
2015,1813,2.848928
2015,1814,1.280334
2015,1815,0.995079
2015,1816,0.186922
2015,1818,0.059500
2015,1899,1.484953
2015,5001,10.132961
2016,0101,527.199766
2016,0102,41.509590
2016,0103,3.740956
2016,0104,0.556251
2016,0201,34.467141
2016,0202,35.364541
2016,0203,3.408635
2016,0204,2.937216
2016,0205,11.454289
2016,0206,7.249900
2016,0207,2.106238
2016,0208,1.009327
2016,0209,11.335659
2016,0299,0.390945
2016,0301,21.314323
2016,0302,2.223365
2016,0303,0.495556
2016,0304,1.617536
2016,0305,0.747625
2016,0399,0.049046
2016,0401,4.265780
2016,0402,0.071713
2016,0403,0.038350
2016,0404,0.571192
2016,0405,3.781342
2016,0499,0.073929
2016,0501,196.869357
2016,0502,0.098806
2016,0503,1.356430
2016,0504,1.803029
2016,0601,16.434609
2016,0602,0.155275
2016,0603,10.723469
2016,0604,0.137569
2016,0699,0.142547
2016,0701,21.474809
2016,0702,0.069324
2016,0799,0.008361
2016,0801,0.025921
2016,0802,0.353228
2016,0803,0.041755
2016,0804,3.136385
2016,0805,0.945046
2016,0806,0.498569
2016,0807,0.123861
2016,0808,0.000306
2016,0899,0.075214
2016,0901,0.051315
2016,0902,0.613067
2016,0903,0.038688
2016,0904,0.015933
2016,0905,0.403693
2016,0999,0.018900
2016,1001,0.169914
2016,1002,0.420259
2016,1003,0.106448
2016,1099,0.001542
2016,1101,63.519767
2016,1102,0.260645
2016,1201,35.297549
2016,1202,3.924014
2016,1203,230.877226
2016,1204,4.084322
2016,1205,0.083201
2016,1301,19.039259
2016,1302,1.540304
2016,1303,0.063720
2016,1399,0.090705
2016,1401,9.292815
2016,1499,0.253436
2016,1501,2.016331
2016,1502,1.873504
2016,1503,0.521013
2016,1504,0.640736
2016,1505,0.553354
2016,1506,0.081749
2016,1599,1.388723
2016,1601,4.559370
2016,1699,1.629218
2016,1801,1.564104
2016,1802,2.741620
2016,1803,4.889371
2016,1804,3.892929
2016,1805,16.429790
2016,1806,1.855151
2016,1807,14.762194
2016,1808,2.167213
2016,1809,0.454021
2016,1810,0.196184
2016,1811,6.511181
2016,1812,9.719222
2016,1813,2.918683
2016,1814,1.319384
2016,1815,0.903910
2016,1816,0.332200
2016,1818,0.080593
2016,1899,2.102951
2016,5001,11.274501
2017,0101,528.178155
2017,0102,40.691359
2017,0103,4.746183
2017,0104,0.646512
2017,0105,0.003548
2017,0201,33.128899
2017,0202,36.133102
2017,0203,3.450897
2017,0204,3.494219
2017,0205,10.658352
2017,0206,7.670989
2017,0207,2.426586
2017,0208,0.906845
2017,0209,10.386181
2017,0299,0.355702
2017,0301,21.439336
2017,0302,1.812043
2017,0303,0.714372
2017,0304,1.903063
2017,0305,0.773925
2017,0401,3.301726
2017,0402,0.114292
2017,0403,0.004857
2017,0404,0.847654
2017,0405,3.407551
2017,0499,0.022197
2017,0501,193.959769
2017,0502,0.124891
2017,0503,1.673292
2017,0504,1.968298
2017,0599,0.001669
2017,0601,15.442315
2017,0602,0.242299
2017,0603,10.664817
2017,0604,0.419576
2017,0699,0.413270
2017,0701,20.755103
2017,0702,0.073260
2017,0801,0.017002
2017,0802,0.373321
2017,0803,0.073811
2017,0804,3.164088
2017,0805,0.919776
2017,0806,0.150315
2017,0807,0.134966
2017,0899,0.054745
2017,0901,0.036001
2017,0902,0.282421
2017,0903,0.020332
2017,0904,0.040589
2017,0905,0.479877
2017,0999,0.001032
2017,1001,0.141405
2017,1002,0.075073
2017,1003,0.019643
2017,1099,0.018252
2017,1101,63.702458
2017,1102,0.264533
2017,1201,34.021698
2017,1202,5.227872
2017,1203,238.343246
2017,1204,5.145842
2017,1205,0.095164
2017,1299,0.021943
2017,1301,17.019302
2017,1302,1.814263
2017,1303,0.162617
2017,1304,0.000240
2017,1399,0.007994
2017,1401,8.015660
2017,1499,0.068732
2017,1501,2.265027
2017,1502,2.562193
2017,1503,0.353099
2017,1504,0.887907
2017,1505,0.801618
2017,1506,0.093688
2017,1599,2.185596
2017,1601,4.845917
2017,1699,1.195455
2017,1801,0.986134
2017,1802,2.742586
2017,1803,4.805632
2017,1804,3.318783
2017,1805,17.388205
2017,1806,1.913122
2017,1807,13.792239
2017,1808,2.134774
2017,1809,0.440223
2017,1810,0.119126
2017,1811,6.711277
2017,1812,9.725285
2017,1813,3.000884
2017,1814,1.186257
2017,1815,1.168139
2017,1816,0.210900
2017,1818,0.075692
2017,1899,1.782422
2017,5001,10.436508
2018,0101,528.957298
2018,0102,40.419943
2018,0103,3.530705
2018,0104,0.441670
2018,0105,0.007256
2018,0201,32.751025
2018,0202,35.363662
2018,0203,3.582250
2018,0204,2.809483
2018,0205,10.687204
2018,0206,7.297305
2018,0207,2.040423
2018,0208,0.888624
2018,0209,10.925464
2018,0299,0.254061
2018,0301,20.795583
2018,0302,1.830143
2018,0303,0.513953
2018,0304,1.687313
2018,0305,1.115401
2018,0399,0.010555
2018,0401,5.167830
2018,0402,0.179694
2018,0403,0.022209
2018,0404,0.764390
2018,0405,3.572522
2018,0499,0.012386
2018,0501,193.938709
2018,0502,0.158649
2018,0503,1.456034
2018,0504,1.681230
2018,0601,14.940215
2018,0602,0.160766
2018,0603,10.491346
2018,0604,0.217964
2018,0699,0.178733
2018,0701,20.004396
2018,0702,0.074805
2018,0703,0.010642
2018,0801,0.010084
2018,0802,0.516352
2018,0803,0.051953
2018,0804,3.524784
2018,0805,1.015651
2018,0806,0.280347
2018,0807,0.111517
2018,0899,0.035382
2018,0901,0.057483
2018,0902,0.474260
2018,0903,0.018435
2018,0904,0.041515
2018,0905,0.404426
2018,0999,0.015869
2018,1001,0.148454
2018,1002,0.198635
2018,1003,0.033534
2018,1004,0.000406
2018,1101,64.133388
2018,1102,0.387918
2018,1199,0.000457
2018,1201,34.877544
2018,1202,3.516468
2018,1203,241.308548
2018,1204,5.919356
2018,1205,0.048330
2018,1301,17.260895
2018,1302,1.426289
2018,1303,0.036825
2018,1304,0.000602
2018,1399,0.024957
2018,1401,8.341456
2018,1499,0.071073
2018,1501,1.681576
2018,1502,2.624154
2018,1503,0.348715
2018,1504,0.586077
2018,1505,0.800099
2018,1506,0.041295
2018,1599,1.361042
2018,1601,4.666268
2018,1699,1.353234
2018,1801,1.144588
2018,1802,2.669459
2018,1803,4.858573
2018,1804,3.168617
2018,1805,16.994273
2018,1806,1.576821
2018,1807,13.755800
2018,1808,2.217851
2018,1809,0.418938
2018,1810,0.114134
2018,1811,6.820318
2018,1812,8.767431
2018,1813,2.821848
2018,1814,1.186163
2018,1815,0.975929
2018,1816,0.192994
2018,1818,0.140041
2018,1899,3.436844
2018,5001,12.041884
2019,0101,530.432693
2019,0102,40.927639
2019,0103,4.569801
2019,0104,0.385780
2019,0105,0.000225
2019,0199,0.000028
2019,0201,31.892820
2019,0202,35.901770
2019,0203,3.711813
2019,0204,2.937986
2019,0205,10.460775
2019,0206,7.276226
2019,0207,2.152187
2019,0208,0.836496
2019,0209,11.627595
2019,0299,0.082628
2019,0301,19.487434
2019,0302,1.706388
2019,0303,0.763084
2019,0304,1.709773
2019,0305,0.842338
2019,0401,3.958879
2019,0402,0.136121
2019,0403,0.035172
2019,0404,0.804697
2019,0405,3.054904
2019,0499,0.007027
2019,0501,195.808129
2019,0502,0.042313
2019,0503,2.231944
2019,0504,1.923816
2019,0599,0.032293
2019,0601,14.141284
2019,0602,0.233608
2019,0603,11.453191
2019,0604,0.134879
2019,0699,0.071008
2019,0701,20.977350
2019,0702,0.039456
2019,0703,0.000184
2019,0801,0.016155
2019,0802,0.352498
2019,0803,0.071979
2019,0804,3.316176
2019,0805,1.240394
2019,0806,0.174367
2019,0807,0.147181
2019,0899,0.026259
2019,0901,0.085546
2019,0902,0.319119
2019,0903,0.029650
2019,0904,0.018067
2019,0905,0.377038
2019,0999,0.039352
2019,1001,0.181442
2019,1002,0.059430
2019,1003,0.037671
2019,1101,63.490449
2019,1102,0.352312
2019,1201,34.608069
2019,1202,3.627017
2019,1203,235.234705
2019,1204,4.552543
2019,1205,0.101199
2019,1299,0.059522
2019,1301,18.421478
2019,1302,1.578317
2019,1303,0.079684
2019,1304,0.000596
2019,1399,0.026902
2019,1401,8.127272
2019,1499,0.026900
2019,1501,1.874367
2019,1502,2.232512
2019,1503,0.385877
2019,1504,0.648303
2019,1505,0.983817
2019,1506,0.040282
2019,1599,1.377992
2019,1601,5.249411
2019,1699,1.377518
2019,1801,1.089871
2019,1802,2.899890
2019,1803,4.721217
2019,1804,3.238089
2019,1805,16.735872
2019,1806,1.513083
2019,1807,14.585592
2019,1808,2.239519
2019,1809,0.340532
2019,1810,0.149753
2019,1811,7.021475
2019,1812,9.481132
2019,1813,3.374178
2019,1814,1.203399
2019,1815,1.031866
2019,1816,0.120793
2019,1818,0.219132
2019,1899,2.778506
2019,5001,13.515000
2020,0101,539.714365
2020,0102,37.369504
2020,0103,3.318584
2020,0104,0.726951
2020,0199,0.005219
2020,0201,35.295893
2020,0202,39.265660
2020,0203,5.207617
2020,0204,3.410999
2020,0205,13.097243
2020,0206,7.369322
2020,0207,2.363393
2020,0208,1.336753
2020,0209,10.927108
2020,0299,0.170875
2020,0301,19.642736
2020,0302,3.791767
2020,0303,0.352591
2020,0304,1.290586
2020,0305,0.804296
2020,0399,0.000631
2020,0401,3.575450
2020,0402,0.229914
2020,0403,0.001826
2020,0404,0.719705
2020,0405,3.332788
2020,0499,0.024831
2020,0501,183.573676
2020,0502,0.082253
2020,0503,1.662380
2020,0504,1.568117
2020,0601,12.307474
2020,0602,0.205833
2020,0603,11.967853
2020,0604,0.215348
2020,0699,0.151798
2020,0701,17.321701
2020,0702,0.053482
2020,0801,0.027778
2020,0802,0.265878
2020,0803,0.008788
2020,0804,3.767953
2020,0805,1.098195
2020,0806,0.317642
2020,0807,0.137254
2020,0808,0.000352
2020,0899,0.012095
2020,0901,0.076632
2020,0902,0.370559
2020,0903,0.003541
2020,0904,0.038158
2020,0905,0.339370
2020,0999,0.002008
2020,1001,0.116388
2020,1002,0.050425
2020,1003,0.013580
2020,1101,62.956156
2020,1102,0.218199
2020,1201,30.408046
2020,1202,2.266538
2020,1203,268.157915
2020,1204,2.277653
2020,1205,0.055821
2020,1299,0.002494
2020,1301,20.273404
2020,1302,0.644005
2020,1303,0.037950
2020,1399,0.002011
2020,1401,6.056143
2020,1499,0.031946
2020,1501,1.740313
2020,1502,1.202247
2020,1503,0.188892
2020,1504,0.323812
2020,1505,0.771019
2020,1506,0.080412
2020,1599,1.120587
2020,1601,7.406338
2020,1699,1.656724
2020,1801,0.977612
2020,1802,2.144766
2020,1803,3.019673
2020,1804,2.161136
2020,1805,12.097830
2020,1806,0.765235
2020,1807,12.277220
2020,1808,2.070278
2020,1809,0.435343
2020,1810,0.074615
2020,1811,4.238771
2020,1812,5.799835
2020,1813,2.217002
2020,1814,0.584921
2020,1815,0.520939
2020,1816,0.121017
2020,1818,0.044013
2020,1899,1.514839
2020,5001,11.953212
2021,0101,537.080631
2021,0102,39.093654
2021,0103,4.514342
2021,0104,0.503032
2021,0105,0.000976
2021,0201,34.577694
2021,0202,38.687274
2021,0203,4.191753
2021,0204,3.097204
2021,0205,12.296261
2021,0206,9.112882
2021,0207,2.266754
2021,0208,0.964045
2021,0209,11.292458
2021,0299,0.183461
2021,0301,19.827492
2021,0302,2.018931
2021,0303,0.312696
2021,0304,1.678540
2021,0305,0.715528
2021,0399,0.059877
2021,0401,4.257308
2021,0402,0.090617
2021,0403,0.002351
2021,0404,0.757964
2021,0405,3.117338
2021,0499,0.001169
2021,0501,193.257612
2021,0502,0.108885
2021,0503,1.592020
2021,0504,2.181268
2021,0599,0.010545
2021,0601,12.118000
2021,0602,0.130390
2021,0603,11.958375
2021,0604,0.115876
2021,0699,0.361594
2021,0701,18.956210
2021,0702,0.061902
2021,0801,0.009616
2021,0802,0.317766
2021,0803,0.043535
2021,0804,3.493083
2021,0805,0.815209
2021,0806,0.310022
2021,0807,0.165539
2021,0899,0.032646
2021,0901,0.037342
2021,0902,0.413530
2021,0903,0.027509
2021,0904,0.005458
2021,0905,0.564511
2021,0999,0.005520
2021,1001,0.100826
2021,1002,0.016357
2021,1003,0.011044
2021,1004,0.003839
2021,1101,66.357153
2021,1102,0.210012
2021,1201,31.313718
2021,1202,2.827563
2021,1203,249.755826
2021,1204,2.360021
2021,1205,0.011069
2021,1301,18.991967
2021,1302,1.091666
2021,1303,0.019900
2021,1401,6.786384
2021,1499,0.024510
2021,1501,1.676386
2021,1502,1.178994
2021,1503,0.160711
2021,1504,0.489395
2021,1505,0.734983
2021,1506,0.201363
2021,1599,0.952108
2021,1601,8.480811
2021,1699,1.204599
2021,1801,0.819692
2021,1802,2.782064
2021,1803,3.727493
2021,1804,2.719667
2021,1805,12.797113
2021,1806,1.051373
2021,1807,12.610031
2021,1808,2.435839
2021,1809,0.397684
2021,1810,0.070507
2021,1811,4.613183
2021,1812,7.330037
2021,1813,2.360951
2021,1814,0.753480
2021,1815,0.525952
2021,1816,0.198654
2021,1818,0.088928
2021,1899,2.936289
2021,5001,9.023665
2022,0101,540.964903
2022,0102,40.280772
2022,0103,4.612733
2022,0104,0.333367
2022,0199,0.000564
2022,0201,34.168508
2022,0202,38.861538
2022,0203,3.571561
2022,0204,2.892204
2022,0205,10.816350
2022,0206,9.004501
2022,0207,2.638956
2022,0208,0.826870
2022,0209,11.345476
2022,0299,0.335021
2022,0301,19.108968
2022,0302,1.677304
2022,0303,0.528338
2022,0304,1.905886
2022,0305,0.809140
2022,0401,3.741365
2022,0402,0.084911
2022,0403,0.023009
2022,0404,0.841269
2022,0405,3.141819
2022,0501,193.589601
2022,0502,0.088822
2022,0503,1.885124
2022,0504,1.188914
2022,0599,0.149257
2022,0601,14.190643
2022,0602,0.367460
2022,0603,9.292560
2022,0604,0.284346
2022,0699,0.084703
2022,0701,18.813838
2022,0702,0.042486
2022,0801,0.005227
2022,0802,0.291901
2022,0803,0.017099
2022,0804,3.383649
2022,0805,0.766670
2022,0806,0.166323
2022,0807,0.135930
2022,0899,0.021122
2022,0901,0.023571
2022,0902,0.428305
2022,0903,0.026593
2022,0904,0.045729
2022,0905,0.466784
2022,0999,0.011271
2022,1001,0.158563
2022,1002,0.082901
2022,1003,0.009929
2022,1101,68.251239
2022,1102,0.193800
2022,1201,30.190992
2022,1202,3.280798
2022,1203,245.138330
2022,1204,4.280517
2022,1205,0.116013
2022,1301,17.354973
2022,1302,1.688634
2022,1303,0.010502
2022,1399,0.003959
2022,1401,7.807005
2022,1499,0.048815
2022,1501,1.647767
2022,1502,1.591685
2022,1503,0.217099
2022,1504,0.387057
2022,1505,0.980583
2022,1506,0.095071
2022,1599,0.945538
2022,1601,6.216151
2022,1699,0.714839
2022,1801,0.809387
2022,1802,2.105358
2022,1803,4.604952
2022,1804,2.749959
2022,1805,13.153113
2022,1806,1.880906
2022,1807,12.668791
2022,1808,1.915091
2022,1809,0.316885
2022,1810,0.122302
2022,1811,5.462885
2022,1812,7.376698
2022,1813,2.509081
2022,1814,1.158222
2022,1815,0.714945
2022,1816,0.082432
2022,1818,0.163082
2022,1899,2.526677
2022,5001,9.983217
2023,0101,544.269791
2023,0102,40.532195
2023,0103,4.294543
2023,0104,0.186127
2023,0199,0.000102
2023,0201,36.710000
2023,0202,38.712260
2023,0203,3.532551
2023,0204,3.532597
2023,0205,10.014717
2023,0206,8.993186
2023,0207,2.135536
2023,0208,0.978593
2023,0209,10.520926
2023,0299,0.332568
2023,0301,20.597273
2023,0302,1.370076
2023,0303,0.814567
2023,0304,1.711156
2023,0305,0.690113
2023,0399,0.046590
2023,0401,3.537689
2023,0402,0.069653
2023,0403,0.003344
2023,0404,0.761513
2023,0405,3.086870
2023,0499,0.052023
2023,0501,195.596972
2023,0502,0.151298
2023,0503,1.715690
2023,0504,1.733243
2023,0599,0.112711
2023,0601,12.484035
2023,0602,0.157362
2023,0603,9.553117
2023,0604,0.066125
2023,0699,0.178919
2023,0701,18.419996
2023,0702,0.108378
2023,0802,0.282193
2023,0803,0.011617
2023,0804,3.381284
2023,0805,0.903871
2023,0806,0.135326
2023,0807,0.202011
2023,0899,0.017258
2023,0901,0.025763
2023,0902,0.218505
2023,0903,0.044343
2023,0904,0.023070
2023,0905,0.327626
2023,0999,0.015354
2023,1001,0.070562
2023,1002,0.062958
2023,1003,0.024337
2023,1101,66.129045
2023,1102,0.237593
2023,1201,30.315866
2023,1202,4.033288
2023,1203,239.954226
2023,1204,3.487545
2023,1205,0.067037
2023,1299,0.003070
2023,1301,18.812195
2023,1302,1.776068
2023,1303,0.039803
2023,1399,0.024332
2023,1401,6.787776
2023,1499,0.052839
2023,1501,1.132330
2023,1502,1.755552
2023,1503,0.255124
2023,1504,0.596805
2023,1505,0.676602
2023,1506,0.039050
2023,1599,1.323374
2023,1601,6.340247
2023,1699,0.773402
2023,1801,0.924763
2023,1802,2.027673
2023,1803,4.923605
2023,1804,2.813833
2023,1805,14.463058
2023,1806,1.103149
2023,1807,12.744117
2023,1808,2.014133
2023,1809,0.340275
2023,1810,0.111108
2023,1811,5.569019
2023,1812,7.775125
2023,1813,2.816255
2023,1814,1.007209
2023,1815,0.768202
2023,1816,0.102873
2023,1818,0.128618
2023,1899,2.557624
2023,5001,9.605821
2023,5099,0.079888
2024,0101,542.167922
2024,0102,41.556582
2024,0103,3.101403
2024,0104,0.118812
2024,0105,0.003525
2024,0199,0.005712
2024,0201,37.312278
2024,0202,40.054918
2024,0203,3.954751
2024,0204,3.765843
2024,0205,11.965476
2024,0206,8.892535
2024,0207,2.035406
2024,0208,0.944699
2024,0209,11.625503
2024,0299,0.104926
2024,0301,20.693767
2024,0302,1.342726
2024,0303,0.678182
2024,0304,1.783420
2024,0305,0.842917
2024,0399,0.024926
2024,0401,3.644866
2024,0402,0.030645
2024,0403,0.051682
2024,0404,0.808707
2024,0405,2.920345
2024,0499,0.002771
2024,0501,188.060802
2024,0502,0.095541
2024,0503,1.252471
2024,0504,1.297465
2024,0599,0.044484
2024,0601,13.410484
2024,0602,0.183245
2024,0603,9.534790
2024,0604,0.378424
2024,0699,0.150473
2024,0701,18.163417
2024,0702,0.215686
2024,0801,0.006087
2024,0802,0.472516
2024,0803,0.026313
2024,0804,3.279451
2024,0805,1.340273
2024,0806,0.120026
2024,0807,0.236574
2024,0899,0.000710
2024,0901,0.050177
2024,0902,0.339356
2024,0903,0.028606
2024,0904,0.040600
2024,0905,0.342291
2024,1001,0.104673
2024,1002,0.212058
2024,1003,0.043867
2024,1101,67.810879
2024,1102,0.313945
2024,1201,31.825614
2024,1202,3.290149
2024,1203,235.085852
2024,1204,3.277094
2024,1205,0.047363
2024,1299,0.035766
2024,1301,18.712488
2024,1302,1.574804
2024,1303,0.075692
2024,1401,8.189858
2024,1501,1.603826
2024,1502,1.878039
2024,1503,0.194073
2024,1504,1.202408
2024,1505,1.006900
2024,1506,0.169935
2024,1599,1.667938
2024,1601,7.056507
2024,1699,0.979158
2024,1801,0.810345
2024,1802,2.744263
2024,1803,5.219117
2024,1804,2.555295
2024,1805,14.753332
2024,1806,1.569807
2024,1807,12.775173
2024,1808,2.444684
2024,1809,0.418846
2024,1810,0.174293
2024,1811,6.067925
2024,1812,7.549512
2024,1813,2.439973
2024,1814,1.158361
2024,1815,0.879266
2024,1816,0.112638
2024,1818,0.276435
2024,1899,3.064859
2024,5001,9.112664
2024,5099,0.008815
2025,0101,541.964200
2025,0102,40.480433
2025,0103,4.758566
2025,0104,0.167281
2025,0201,33.536283
2025,0202,42.715027
2025,0203,3.441507
2025,0204,3.144987
2025,0205,11.427935
2025,0206,8.679953
2025,0207,2.158009
2025,0208,1.312708
2025,0209,13.202191
2025,0299,0.224409
2025,0301,19.369188
2025,0302,1.866310
2025,0303,0.392128
2025,0304,1.956418
2025,0305,1.185551
2025,0401,2.589370
2025,0402,0.073142
2025,0403,0.010447
2025,0404,0.839227
2025,0405,3.192260
2025,0501,181.806071
2025,0502,0.045195
2025,0503,2.020697
2025,0504,1.799505
2025,0601,12.558820
2025,0602,0.231567
2025,0603,12.141785
2025,0604,0.071327
2025,0699,0.084271
2025,0701,17.894007
2025,0702,0.190945
2025,0801,0.011974
2025,0802,0.380620
2025,0803,0.095045
2025,0804,4.322740
2025,0805,1.097731
2025,0806,0.188602
2025,0807,0.116558
2025,0808,0.000424
2025,0899,0.003782
2025,0901,0.033081
2025,0902,0.493877
2025,0903,0.046772
2025,0904,0.038679
2025,0905,0.523729
2025,0999,0.007425
2025,1001,0.089808
2025,1002,0.153018
2025,1003,0.061808
2025,1101,66.505622
2025,1102,0.286685
2025,1201,31.443607
2025,1202,3.548152
2025,1203,237.141960
2025,1204,3.806119
2025,1205,0.089933
2025,1299,0.020779
2025,1301,20.606267
2025,1302,1.702364
2025,1303,0.035705
2025,1399,0.011259
2025,1401,7.897292
2025,1499,0.019542
2025,1501,1.537627
2025,1502,2.239012
2025,1503,0.246582
2025,1504,0.666102
2025,1505,0.717795
2025,1506,0.025863
2025,1599,1.382268
2025,1601,7.816368
2025,1699,0.809874
2025,1801,0.680726
2025,1802,2.618898
2025,1803,4.643636
2025,1804,2.325954
2025,1805,13.281850
2025,1806,1.319420
2025,1807,12.654565
2025,1808,2.600456
2025,1809,0.483701
2025,1810,0.101697
2025,1811,5.937542
2025,1812,7.855628
2025,1813,3.378318
2025,1814,1.150207
2025,1815,0.888245
2025,1816,0.093315
2025,1818,0.025882
2025,1899,2.229741
2025,5001,13.976048
