occ6,ep_employment_k,oews_median_wage,f_training,f_demand,f_scarcity,i_dependency,i_substitutability,i_harm,i_temporal,f_impact,composite,reference_multiplier,title,methodology_version,reference_epoch
251054,17.5,100310.0,0.895682077192613,0.21106374678718678,0.23143677857251518,0.6782493527226783,0.8203206815539703,0.3163515080376186,0.7754934019210405,0.7400893505295694,0.552780253201476,2.207,"Physics Teachers, Postsecondary",mult-5.1.0,2026-07-29
251061,6.7,99650.0,0.8985106789339534,0.26859883173862986,0.23545391978268104,0.7264800546559133,0.6667799917857495,0.0930445611875349,0.7491949272416863,0.5378032989730822,0.5182445203146503,2.062,"Anthropology and Archeology Teachers, Postsecondary",mult-5.1.0,2026-07-29
251062,14.8,85020.0,0.9131715177815609,0.14616746877644932,0.23044781575272139,0.7364394203379899,0.6640683877635659,0.3578636968751343,0.8780667922351338,0.7621894838962405,0.547130256653185,2.183,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",mult-5.1.0,2026-07-29
251063,16.1,123920.0,0.8558399742822086,0.11726130428311678,0.22793913407384025,0.7398663508521289,0.8936069174588076,0.20899239897507835,0.8880158587043459,0.8173637125987187,0.5359960733198894,2.135,"Economics Teachers, Postsecondary",mult-5.1.0,2026-07-29
251064,4.2,97590.0,0.9359537629033768,0.1876025492767693,0.22692780447371308,0.6876747234955362,0.6836637923056548,0.1173792925750442,0.7764415403832057,0.5475897564535838,0.5099697661983439,2.028,"Geography Teachers, Postsecondary",mult-5.1.0,2026-07-29
251065,22.2,98070.0,0.8636647683601198,0.13010451842072585,0.214761325408454,0.7404948899534286,1.0,0.31205714367511705,1.0,0.9957270262392023,0.5835095817547088,2.346,"Political Science Teachers, Postsecondary",mult-5.1.0,2026-07-29
251066,54.4,80340.0,0.9428842791425621,0.13001254486250174,0.2406991318077683,0.7446381935405643,0.6024953341636883,0.2905853218626089,0.9210805298441599,0.7118562351509978,0.5414723051076973,2.159,"Psychology Teachers, Postsecondary",mult-5.1.0,2026-07-29
251067,15.7,84290.0,0.9549223136429714,0.15333412783489578,0.20614929616124766,0.7400709342252154,0.7655018211863671,0.28629095750010747,0.9116023121060255,0.7985088780727801,0.56566730480206,2.265,"Sociology Teachers, Postsecondary",mult-5.1.0,2026-07-29
251071,339.7,107310.0,0.9568076504092504,0.31768624461924105,0.4367221856523132,0.7646152519074865,0.30826034887933407,0.5367955453127012,0.5659086778485003,0.5285011265046583,0.5859335750342126,2.357,"Health Specialties Teachers, Postsecondary",mult-5.1.0,2026-07-29
251072,106.9,80250.0,0.891749710812485,0.6345933805650857,0.42981094537640185,0.769652597540745,0.06930896244726592,0.7057072102377645,0.6430226259681533,0.5271305294005522,0.6439180798104354,2.644,"Nursing Instructors and Teachers, Postsecondary",mult-5.1.0,2026-07-29
251081,76.5,75350.0,0.9900079722679721,0.22753495387258066,0.22144894092705966,0.7418920746200572,0.5706891715833027,0.5095979043501908,0.8297621222470998,0.7778093590364443,0.5926282580930597,2.389,"Education Teachers, Postsecondary",mult-5.1.0,2026-07-29
251082,5.3,80340.0,0.953459637556516,0.18382236986573577,0.24310324530498903,0.7114759870151786,0.5313953332113017,0.2948796862251106,0.9498090907314741,0.662108692133077,0.5461413058276557,2.179,"Library Science Teachers, Postsecondary",mult-5.1.0,2026-07-29
251111,16.5,76590.0,0.8608201545770148,0.28751296239929713,0.21795488781800737,0.7357449156387604,0.7202745947602586,0.47810589902517947,0.857363332284242,0.8568163743615638,0.5879193581269211,2.367,"Criminal Justice and Law Enforcement Teachers, Postsecondary",mult-5.1.0,2026-07-29
251112,30.2,128500.0,0.9024671646589116,0.14280547129921106,0.22089609400180166,0.6907030602601174,0.7819727663561273,0.44375098412516656,0.990847016373587,0.9044593341384329,0.5767355695574449,2.315,"Law Teachers, Postsecondary",mult-5.1.0,2026-07-29
251113,17.5,77570.0,0.9468246129239518,0.1792369255600363,0.2290824687918011,0.7357154782621602,0.6325293413592891,0.2805651383501052,0.8088135881031896,0.6639592287800209,0.5406629162205601,2.155,"Social Work Teachers, Postsecondary",mult-5.1.0,2026-07-29
251121,124.8,78620.0,0.9260285658316761,0.27996649886300506,0.21144097363705305,0.74902212658635,0.5576177187761037,0.17463748407506546,0.49931143947266826,0.4185616149800945,0.49472879293768834,1.968,"Art, Drama, and Music Teachers, Postsecondary",mult-5.1.0,2026-07-29
251122,36.6,78580.0,0.939114567996656,0.16445697325752348,0.2242168746596404,0.7371185977743852,0.6237764623693844,0.39651297613764874,0.7404347289783554,0.6961905895061512,0.5417396360218435,2.16,"Communications Teachers, Postsecondary",mult-5.1.0,2026-07-29
251123,72.2,78760.0,0.9197825009741101,0.09179455385919644,0.1842240162992276,0.7390196805239808,0.6196314029505766,0.15173420747505711,0.904845727101217,0.6277045710032223,0.4926543347676832,1.96,"English Language and Literature Teachers, Postsecondary",mult-5.1.0,2026-07-29
251124,26.4,79350.0,0.9340917171635453,0.07668045301781243,0.18836492369410646,0.7448679799534674,0.4792345683738126,0.2161496729125811,0.8849379125686615,0.577200127176735,0.4813706449365217,1.916,"Foreign Language and Literature Teachers, Postsecondary",mult-5.1.0,2026-07-29
251125,24.6,83820.0,0.8901629762813618,0.08906909280650126,0.17440525874076226,0.7400530246146335,0.6701638681500051,0.3507064229376315,0.935711334949613,0.7915737788648306,0.5220906625503939,2.077,"History Teachers, Postsecondary",mult-5.1.0,2026-07-29
251126,27.5,80260.0,0.9002651548481847,0.062082462790922784,0.20265187424336453,0.7159904735810748,0.6634175703819707,0.42514207188765935,0.8941182173259321,0.7948696373141768,0.5248479463294032,2.089,"Philosophy and Religion Teachers, Postsecondary",mult-5.1.0,2026-07-29
251192,3.3,75870.0,0.9029033598888638,0.10099521808297018,0.17535415170627197,0.6804206756154205,0.5655598781221052,0.45520262242517073,0.6875452615911635,0.6308207069147392,0.48889581955734096,1.945,"Family and Consumer Sciences Teachers, Postsecondary",mult-5.1.0,2026-07-29
251193,15.7,77270.0,0.9148377913143084,0.2747061406768127,0.2096807608323187,0.7254979028312434,0.5841944092398479,0.5439528192502039,0.6622056476410639,0.7148299454800928,0.5637715110999826,2.256,"Recreation and Fitness Studies Teachers, Postsecondary",mult-5.1.0,2026-07-29
251194,123.0,63820.0,0.862511098304154,0.32672016541371696,0.19688788355295134,0.7851085531798915,0.5832260656752624,0.35643224208763374,0.3891982400259066,0.5153088924473268,0.5086381706670974,2.023,"Career/Technical Education Teachers, Postsecondary",mult-5.1.0,2026-07-29
252011,578.1,38140.0,0.6104282348610545,0.45272724858195806,0.44044440619906516,0.7022960201113377,0.42928737721369015,0.4666542607251749,0.5353196833494877,0.499724645776339,0.5093303252877037,2.025,"Preschool Teachers, Except Special Education",mult-5.1.0,2026-07-29
252012,115.2,62680.0,0.7600819585774222,0.5871899439843314,0.36266684292481177,0.5828104631791095,0.39748817720123997,0.4580655320001717,0.7044042963994496,0.4708682187300041,0.5650724968367729,2.262,"Kindergarten Teachers, Except Special Education",mult-5.1.0,2026-07-29
252021,1394.8,63970.0,0.758725871306715,0.7144370159879089,0.13438576768985933,0.5666205449064134,0.4754081383471117,0.40080734050015027,0.6752845023999577,0.4577426227703307,0.5475398246195462,2.185,"Elementary School Teachers, Except Special Education",mult-5.1.0,2026-07-29
252022,621.3,64370.0,0.7039872383848509,0.49953252619411886,0.13411072718821523,0.5675130925874964,0.42777626455463025,0.3392547846376271,0.860217750637036,0.48144109085535897,0.4832617212154678,1.923,"Middle School Teachers, Except Special and Career/Technical Education",mult-5.1.0,2026-07-29
252023,13.8,65030.0,0.872060677454308,0.5329943593807766,0.1342642187159666,0.5188281129485485,0.4250339836388053,0.5697190054252135,0.5564858097046568,0.43760242312277114,0.5311202426053726,2.115,"Career/Technical Education Teachers, Middle School",mult-5.1.0,2026-07-29
252031,1076.7,72040.0,0.7498133498191695,0.48132242334604386,0.12077643928369708,0.5800535788694234,0.46575680154234234,0.3278031463376229,0.7402569638417216,0.4490815008650215,0.4817002738552566,1.918,"Secondary School Teachers, Except Special and Career/Technical Education",mult-5.1.0,2026-07-29
252032,101.5,66270.0,0.8428675261510326,0.633113863470202,0.11647040891811901,0.5329452846424304,0.45130312932664185,0.5883279176627209,0.4884024379633811,0.4419764184486268,0.5449269101086407,2.173,"Career/Technical Education Teachers, Secondary School",mult-5.1.0,2026-07-29
252051,29.7,64830.0,0.7669530679047922,0.48405119280011394,0.20104514104640842,0.781429532405115,0.5007161619016562,0.4738115346626778,0.5220134226220808,0.5966414862565267,0.5404681183448795,2.154,"Special Education Teachers, Preschool",mult-5.1.0,2026-07-29
252057,93.0,66810.0,0.770839220119619,0.7318418539413178,0.14774644279236146,0.5310923583794628,0.4851847370085185,0.31921441761261987,0.6209534450842379,0.3637923253710761,0.5347095994224564,2.13,"Special Education Teachers, Middle School",mult-5.1.0,2026-07-29
252058,161.5,74260.0,0.7778212260637921,0.5636632401266896,0.15609707542638546,0.5693975247307795,0.4913073552034055,0.5797391889377173,0.6563502724136183,0.5666266024797516,0.547138243556025,2.183,"Special Education Teachers, Secondary School",mult-5.1.0,2026-07-29
252059,41.5,76580.0,0.7950587185474728,0.7094148627007143,0.19348004031989852,0.7531151029626413,0.5624626262760488,0.2963111410126112,0.40813159209716265,0.45335755939616024,0.5679067291524402,2.275,"Special Education Teachers, All Other",mult-5.1.0,2026-07-29
253011,35.3,61540.0,0.726628728303462,0.2591672410988832,0.21716268782832476,0.7841680908479272,0.3843807219479062,0.3249402367626218,0.7848258342306702,0.565900501296383,0.46768809165552006,1.865,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",mult-5.1.0,2026-07-29
253021,433.0,46800.0,0.7409884128134329,0.002160035407305463,0.4620782663750597,0.8152909564177169,0.3952915442183774,0.2748393192001031,0.6052198608630197,0.47932008554361805,0.4350822073567726,1.748,Self-Enrichment Teachers,mult-5.1.0,2026-07-29
253031,518.5,41670.0,0.6118338187560423,0.22426029819164178,0.4331332028890814,0.6709984794813091,0.39918667577052824,0.07300419416252751,0.5396432831490371,0.22733098180288605,0.38307460620326095,1.577,"Substitute Teachers, Short-Term",mult-5.1.0,2026-07-29
253041,216.8,43350.0,0.5840143019123092,0.13248789077124967,0.6810846732728566,0.7857340272262723,0.3992509041917678,0.01717745745000645,0.9630640386337819,0.4775974454567639,0.46394255928526745,1.851,Tutors,mult-5.1.0,2026-07-29
254011,9.7,64550.0,0.8351201041779557,0.13378015234831034,0.437399700996258,0.9374334588957014,0.5008136451609453,0.26052477132509777,0.4679928820405232,0.5554708890876147,0.5103287318116195,2.029,Archivists,mult-5.1.0,2026-07-29
254012,16.2,63420.0,0.9308786265001441,0.21089832671843847,0.463902163495517,0.7913663579796053,0.8847819037404913,0.3879242474126453,0.35809430956911575,0.7031167220473421,0.6005477828405917,2.427,Curators,mult-5.1.0,2026-07-29
254013,16.5,51440.0,0.8828410661008024,0.21432715390345095,0.4647613201087156,0.790439391676369,0.7231786931631619,0.43945661976266487,0.14111328087188,0.5336962029658188,0.5448104230693013,2.173,Museum Technicians and Conservators,mult-5.1.0,2026-07-29
254022,144.5,68270.0,0.7629725075794134,0.3041337092268395,0.3153107117580718,0.8153211893208745,0.4281628153318642,0.2462102234500923,0.600010493313767,0.4793861008132276,0.48783384713545513,1.941,Librarians and Media Collections Specialists,mult-5.1.0,2026-07-29
254031,73.2,44580.0,0.6238887145914223,0.3012620168333713,0.625511935997266,0.7729225000853126,0.2154001320739981,0.32064587240012027,0.3881171245428797,0.265968333805293,0.454076589236546,1.815,Library Technicians,mult-5.1.0,2026-07-29
259021,12.1,60220.0,0.820986968330204,0.2693518238915717,0.2536042746170417,0.6967886719003598,0.507297984744957,0.27197640962510194,0.47223381494987066,0.39635655445838075,0.46344404000995765,1.849,Farm and Home Management Educators,mult-5.1.0,2026-07-29
259031,235.5,77440.0,0.8825701289154279,0.3023180585522595,0.30849657079183085,0.791237194672366,0.4362094438280478,0.23475858515008813,0.7756606046658193,0.5437673484232786,0.5379917045768791,2.144,Instructional Coordinators,mult-5.1.0,2026-07-29
259044,199.6,42910.0,0.734923240364065,0.1524693117154801,0.47714309320204,0.714268972828528,0.42551240956326464,0.17463748407506546,0.743953198848109,0.4315934160954522,0.4619212727023606,1.844,"Teaching Assistants, Postsecondary",mult-5.1.0,2026-07-29
271011,140.7,114850.0,0.8286344232717119,0.11477007804776902,0.31546742174247894,0.88451656468446,0.4809937814075109,0.2748393192001031,0.7411266224798695,0.6444155862630201,0.5014802274077066,1.994,Art Directors,mult-5.1.0,2026-07-29
271012,11.9,46080.0,0.65956437336745,0.006405376051658958,0.2742411217673347,0.7981105332480142,1.0,0.0,0.46136856134110527,0.5948409622906168,0.40302912094927085,1.641,Craft Artists,mult-5.1.0,2026-07-29
271013,26.2,55490.0,0.7384877031545467,0.0,0.23508234282332374,0.8960219149172052,0.754432651241697,0.26052477132509777,0.373200869054666,0.631677956278731,0.4264822685807115,1.719,"Fine Artists, Including Painters, Sculptors, and Illustrators",mult-5.1.0,2026-07-29
271014,58.0,102030.0,0.7089064487239316,0.0,0.2789483086910506,0.825978483300036,0.6707395778310532,0.5911908272377218,0.7459042267455916,0.9059960285695675,0.4949606034977815,1.969,Special Effects Artists and Animators,mult-5.1.0,2026-07-29
271021,31.6,83910.0,0.772735215544846,0.21822378904288292,0.26321040033781784,0.9588257597295643,0.781215995157219,0.6140941038377303,0.5103317541161805,0.9680713764108327,0.5810364360944463,2.335,Commercial and Industrial Designers,mult-5.1.0,2026-07-29
271022,26.2,80960.0,0.8145390199889235,0.22198080964429165,0.2913550192673467,0.8761798105797783,0.5768292364199568,0.14171402396255323,0.6365560641075275,0.5665076691360679,0.4997548295452363,1.987,Fashion Designers,mult-5.1.0,2026-07-29
271023,41.2,37360.0,0.7098901068777924,0.43279545365835165,0.37383079199660163,0.6177451519337732,0.3143825808410706,0.21328676333758015,0.36128411288941004,0.13742756403181994,0.4302889448852009,1.732,Floral Designers,mult-5.1.0,2026-07-29
271024,271.5,62960.0,0.8388150786297456,0.052492068885177816,0.22370183643253166,0.9347755591230029,0.5598974084456421,0.2175811277000816,0.6211101742554397,0.6360525252606822,0.46852103941189494,1.868,Graphic Designers,mult-5.1.0,2026-07-29
271025,89.9,67190.0,0.803092467771818,0.18162956143440978,0.30049367382640735,0.7720053440976336,0.7142485153374796,0.35643224208763374,0.6231097025475671,0.6952359412667629,0.5202428507721201,2.07,Interior Designers,mult-5.1.0,2026-07-29
271026,199.3,39390.0,0.5124066532305601,0.4515560744952209,0.3862899113834611,0.8654491986630376,0.2720517585660015,0.28915386707510854,0.42318329042015695,0.3636843764537818,0.43479009098311094,1.747,Merchandise Displayers and Window Trimmers,mult-5.1.0,2026-07-29
271027,32.0,75240.0,0.8203268077353184,0.24178423859454914,0.24779581780840546,0.8971187650220035,0.75514696017862,0.26052477132509777,0.5229072208298968,0.7041393074360199,0.5321380923899189,2.119,Set and Exhibit Designers,mult-5.1.0,2026-07-29
272011,57.1,,0.6268334033055439,0.3012104057719217,0.38123891572867025,0.8882803656774021,0.7077753762061713,0.2705449548376015,0.3595223284763343,0.597843721159856,0.4890613358703417,1.946,Actors,mult-5.1.0,2026-07-29
272012,175.2,90360.0,0.7779850639806387,0.21298692050645307,0.25371103455827215,0.8869381610637618,0.1497564560254283,0.629482242803361,0.6359727509041554,0.6100210343743608,0.4898897148260495,1.949,Producers and Directors,mult-5.1.0,2026-07-29
272021,20.2,66710.0,0.8601742933349957,0.4384481882476146,0.41139100616956314,0.4384066422165581,0.5270314342992787,0.4866946277501825,0.2233440335219713,0.23291486420420832,0.508171252347367,2.021,Athletes and Sports Competitors,mult-5.1.0,2026-07-29
272022,326.0,47320.0,0.7914871281059914,0.5103873911053748,0.5402351326893475,0.8455080082655745,0.48369954420422445,0.4294364362501611,0.43188101725571215,0.5629656924038979,0.6138314358469852,2.491,Coaches and Scouts,mult-5.1.0,2026-07-29
272023,20.4,40710.0,0.732723132639296,0.4281259759577279,1.0,0.8696963142535645,0.48326893820859007,0.26052477132509777,0.4780194416748307,0.5014453562489716,0.6522097728434636,2.688,"Umpires, Referees, and Other Sports Officials",mult-5.1.0,2026-07-29
272031,12.9,,0.524180493750323,0.5296819879241628,0.5730157225114906,0.782240942959718,0.6790127385958311,0.3807669734751429,0.41192459497862904,0.5955436072811356,0.5531636914287197,2.209,Dancers,mult-5.1.0,2026-07-29
272032,4.9,55310.0,0.8770089426587454,0.4764617200459473,0.6080434719451773,0.7811560004915395,0.6500039920333907,0.12310511172504619,0.49921441097141883,0.4657625025101084,0.620267432825673,2.523,Choreographers,mult-5.1.0,2026-07-29
272041,47.2,73710.0,0.9263102597213101,0.23456398343382856,0.2804404677649081,0.5812750821269153,0.6836597485928687,0.36072660645013527,0.5937043842775198,0.5294285356825804,0.5249793012484768,2.089,Music Directors and Composers,mult-5.1.0,2026-07-29
272042,171.6,,0.8453309512098983,0.04232799818101446,0.40391811864662047,0.6436305278688698,0.6645548729969657,0.19754076067507398,0.38319847924687356,0.3653024730253093,0.4362905268938746,1.753,Musicians and Singers,mult-5.1.0,2026-07-29
273011,22.8,47340.0,0.738375944482509,0.15654327716861013,0.2668758981174604,0.7351409157408967,0.6691801667539458,0.7271790320502726,0.6976410880087245,0.8981506454701181,0.5385614436279268,2.146,Broadcast Announcers and Radio Disc Jockeys,mult-5.1.0,2026-07-29
273031,331.0,74750.0,0.785688893296906,0.20101216172977213,0.3028564429710544,0.9730729188869869,0.42012351349655064,0.5754448245752155,0.8753433367370357,0.9141482503687991,0.5750680596079255,2.307,Public Relations Specialists,mult-5.1.0,2026-07-29
273041,116.5,77920.0,0.8412617333794742,0.17244279249641067,0.2570056983328574,0.8722913134497505,0.5876048623492056,0.5611302767002104,0.6087560624251089,0.8064393482397703,0.548500194864459,2.189,Editors,mult-5.1.0,2026-07-29
273042,56.9,90390.0,0.7812718410840666,0.056538905447033466,0.23600029653050364,0.9371109553045207,0.3535015672306062,0.34211769421262844,0.710533880917847,0.6315798484213693,0.4536113000984214,1.814,Technical Writers,mult-5.1.0,2026-07-29
273043,140.3,76910.0,0.7147667171323027,0.004629757033716104,0.347834516005878,0.9541343949974866,0.4117930352660334,0.17821612104381698,0.8418393643887212,0.6433968343340012,0.4460035661827957,1.787,Writers and Authors,mult-5.1.0,2026-07-29
273091,76.6,60170.0,0.7870388603373466,0.3964797934456507,0.29899550130410174,0.8899071678678435,0.5414271674624502,0.7486508538627804,0.6172523189994115,0.9071505208179423,0.6218183369279225,2.531,Interpreters and Translators,mult-5.1.0,2026-07-29
273092,17.7,72420.0,0.570704774475275,0.15150392019426576,0.3045359638052076,0.6469021191826447,0.41165828989913944,0.2905853218626089,0.519034565926567,0.3371871438648556,0.35429139111840435,1.49,Court Reporters and Simultaneous Captioners,mult-5.1.0,2026-07-29
274011,95.4,58100.0,0.7126776799857928,0.28502835296669937,0.251743907698891,0.969914328962177,0.8017592619311811,0.4065331596501525,0.4143229296117557,0.8190273707178873,0.5401660164566626,2.153,Audio and Video Technicians,mult-5.1.0,2026-07-29
274012,24.2,59570.0,0.7131152440378348,0.1319956006466548,0.16950794006860717,0.7957989002203222,0.7987558237637143,0.6083682846877281,0.39970440805726754,0.8060566516746273,0.4823492243053924,1.92,Broadcast Technicians,mult-5.1.0,2026-07-29
274014,16.6,73130.0,0.7107144294478477,0.2157788804267848,0.17226470249250528,0.8781269632495379,0.6840867395910035,0.3550007873001332,0.5844769505785045,0.7338158685487783,0.4850659565767461,1.93,Sound Engineering Technicians,mult-5.1.0,2026-07-29
274021,154.0,44660.0,0.6324772650745836,0.1976356072864844,0.26307630492931144,0.8139010531182491,0.7709481210428282,0.29344823143761,0.5197778733566399,0.6722265404271793,0.45982397743665326,1.836,Photographers,mult-5.1.0,2026-07-29
274031,36.9,74990.0,0.5258836892576981,0.31745730324409355,0.23711743586844902,0.8706745986091698,0.8695186032670306,0.48240026338768077,0.4475835308406764,0.8494570290749176,0.496917177030752,1.976,"Camera Operators, Television, Video, and Film",mult-5.1.0,2026-07-29
274032,45.2,75420.0,0.7675650995221666,0.05984399842062235,0.27522115682160236,0.8046558921224063,0.7082793510415658,0.157460026625059,0.5833068698192343,0.5776735802834959,0.444693155897,1.782,Film and Video Editors,mult-5.1.0,2026-07-29
291011,62.6,79200.0,0.8452225260164514,0.5781593315912306,0.16977027772903863,0.5133105046877671,0.7683969582248468,0.8302437767503111,0.3432140026751621,0.6914340286536581,0.6049191534119653,2.448,Chiropractors,mult-5.1.0,2026-07-29
291021,135.2,170950.0,0.879640400004585,1.0,0.028790904235308057,0.4002789602158886,0.6647060536541451,0.9948610773128728,0.46793450322706576,0.7063462215818277,0.6962368562438941,2.933,"Dentists, General",mult-5.1.0,2026-07-29
291022,6.4,352220.0,1.0,1.0,0.040507670166992325,0.35901742456037544,0.7792952404913376,0.9805465294378672,0.4507948960155493,0.7283883016582516,0.7401986094479613,3.2,Oral and Maxillofacial Surgeons,mult-5.1.0,2026-07-29
291023,6.2,289140.0,0.9205380457527004,0.6834803043223739,0.04895261732554491,0.32791595693397374,0.7437489178795452,0.7142959389627679,0.4878902476354407,0.5442879567519434,0.5928940024594984,2.39,Orthodontists,mult-5.1.0,2026-07-29
291024,0.9,311180.0,0.9417095541599705,0.7841503264005938,0.02748534675714693,0.31572492089552684,0.7651598359310291,0.8359695959003131,0.3907082858276943,0.5744573354209754,0.6276618510548129,2.561,Prosthodontists,mult-5.1.0,2026-07-29
291031,95.9,76400.0,0.7728120909416871,0.37689141058476555,0.21978857485690298,0.8834954032463378,0.2613285770393199,0.2419158590875907,0.7730439626118454,0.5086020650554276,0.49717471116393497,1.977,Dietitians and Nutritionists,mult-5.1.0,2026-07-29
291041,51.6,136570.0,0.8413709337204441,0.6252967727014382,0.16080455041067923,0.6651616042312629,0.7009730468583433,0.7286104868377732,0.6183189641887225,0.8302031640904061,0.6484471743962301,2.668,Optometrists,mult-5.1.0,2026-07-29
291051,350.5,140910.0,0.8303454950382545,0.7836368625071992,0.09154561507220418,0.8696809352595251,0.2748053662094503,1.0,0.41623850060503426,0.7879507594640668,0.6603096770187337,2.732,Pharmacists,mult-5.1.0,2026-07-29
291071,195.8,135880.0,0.7341403821804331,0.9572822787538172,0.37878963500948054,0.6999107377211572,0.09508926811338103,0.7643968565252867,0.5659388184335827,0.4909060884498575,0.6580471334569448,2.719,Physician Assistants,mult-5.1.0,2026-07-29
291081,9.9,160300.0,0.9550877103447085,0.9069323799085202,0.008817412018724309,0.6736480393838681,0.6858411737842556,0.8731874203753273,0.324764448864429,0.7735558417722654,0.7084118509273538,3.005,Podiatrists,mult-5.1.0,2026-07-29
291122,182.1,100330.0,0.7560448532312708,0.4478867265302485,0.2753917560980516,0.834905423602307,0.2330750745557818,0.5468157288252051,0.5441669075662474,0.5295658940029987,0.5262549623223034,2.094,Occupational Therapists,mult-5.1.0,2026-07-29
291123,296.4,102760.0,0.7737376026101245,0.690949351266492,0.18530475128110457,0.771272513093166,0.27954588539372405,0.8388325054753144,0.45634083475469905,0.6437158141335333,0.6028485223892646,2.438,Physical Therapists,mult-5.1.0,2026-07-29
291124,19.6,105310.0,0.7275214788145916,0.9783111395733617,0.08610644652961841,0.6964388896717769,0.5394746753872338,0.8603043272878225,0.33219889108903483,0.6986210737292083,0.6547107862759437,2.701,Radiation Therapists,mult-5.1.0,2026-07-29
291125,16.6,61960.0,0.7171023205058892,0.6400926053305505,0.26048494476686673,0.8364074820318855,0.4378615916240315,0.26481913568759924,0.4420221994028043,0.43608656561433723,0.536272477841362,2.136,Recreational Therapists,mult-5.1.0,2026-07-29
291126,156.4,82280.0,0.6088103220504386,1.0,0.25661233908359293,0.6835672979430883,0.14793842894715015,0.9433287049628536,0.5064106023518841,0.5888016349894117,0.6311659731792031,2.578,Respiratory Therapists,mult-5.1.0,2026-07-29
291127,215.5,97870.0,0.8134914307967244,0.48569083652154593,0.31731872625168156,0.8621739986786413,0.3760867075541169,0.6369973804377387,0.642644138662877,0.7346409071046744,0.6125941103959087,2.485,Speech-Language Pathologists,mult-5.1.0,2026-07-29
291128,26.1,59460.0,0.7398953066093976,0.527477930928162,0.2692310528771759,0.740633622927529,0.47228838484320534,0.39794443092514914,0.48840196488183135,0.48946910697111196,0.530051562033073,2.11,Exercise Physiologists,mult-5.1.0,2026-07-29
291129,62.5,77930.0,0.7796561696113051,0.6040766862824208,0.295045030510806,0.8184956864773555,0.37178878769876667,0.3492749681501311,0.6407645119639639,0.5288277797894234,0.5761319735035138,2.312,"Therapists, All Other",mult-5.1.0,2026-07-29
291131,94.7,130100.0,0.9572424948096262,1.0,0.10734214314133417,0.5740470843316375,0.6317461911744562,0.9204254283628449,0.31516282550889546,0.6937982329031521,0.7320907352969427,3.149,Veterinarians,mult-5.1.0,2026-07-29
291141,3557.1,97550.0,0.7855170545223658,0.904155175458321,0.1567243292760098,0.775105594130728,0.0,0.7881590059977954,0.5983362764039692,0.5175741804586299,0.6224323211911494,2.534,Registered Nurses,mult-5.1.0,2026-07-29
291151,58.5,236590.0,0.8750745120371084,1.0,0.166123589009501,0.6916711700463373,0.11892241962707562,0.9175625187878439,0.4331108187828187,0.5271076877768727,0.6775239933572509,2.826,Nurse Anesthetists,mult-5.1.0,2026-07-29
291161,9.5,134040.0,0.7856167387701204,0.8230333060802661,0.22712606209485992,0.6655863720031575,0.081736280520331,0.9977239868878741,0.5428689413645854,0.5862925813363804,0.6334417059041697,2.59,Nurse Midwives,mult-5.1.0,2026-07-29
291171,448.8,132300.0,0.8433600074631752,0.8767246903142769,0.4154818099371383,0.7296986408840956,0.04865172732296974,0.9046794257003388,0.6450411438540941,0.6056540063596676,0.7066990383948664,2.995,Nurse Practitioners,mult-5.1.0,2026-07-29
291181,17.3,95780.0,0.8509244791834255,0.4900519712140234,0.14897701582261164,0.7922047802509382,0.7452580796586304,0.5997795559627248,0.5929023523474652,0.8585061265369366,0.62221227135729,2.533,Audiologists,mult-5.1.0,2026-07-29
291211,46.7,391490.0,0.9947599945205458,0.9247302559452746,0.013278981051624457,0.5127686071084148,0.4433198064893139,0.9991554416753747,0.3630148167547017,0.6075619818607086,0.6841568540179844,2.864,Anesthesiologists,mult-5.1.0,2026-07-29
291213,11.6,328730.0,0.9525796435462062,0.6916004446570851,0.083339262691263,0.4394365340061505,0.7067461101770736,0.8560099629253209,0.546443146916698,0.7140715139935533,0.653859735264774,2.697,Dermatologists,mult-5.1.0,2026-07-29
291214,37.1,335550.0,0.984770429028154,1.0,0.0062965587307202255,0.6771161540169979,0.32235166921128566,1.0,0.41752488421984774,0.679372419123022,0.7165335452353456,3.053,Emergency Medicine Physicians,mult-5.1.0,2026-07-29
291215,119.1,244180.0,0.8846190975045763,0.6902691439437995,0.006762242079740006,0.610435017467224,0.33067123458126413,1.0,0.5200491367731318,0.6855131768776422,0.6106837578726814,2.476,Family Medicine Physicians,mult-5.1.0,2026-07-29
291216,75.6,256560.0,0.9526153381285021,0.8003330408860909,0.01416621358725996,0.674493095503155,0.5408407339552016,0.8445583246253167,0.47644623323034224,0.7430531297992139,0.6744643868273288,2.809,General Internal Medicine Physicians,mult-5.1.0,2026-07-29
291217,8.8,248560.0,1.0,0.5869973950243085,0.06965777075180668,0.6546407613273674,0.7314144953630122,1.0,0.6647905511977548,1.0,0.7106809029064385,3.018,Neurologists,mult-5.1.0,2026-07-29
291218,21.7,292910.0,0.9931615244083111,0.7923147993137288,0.0,0.6125616835363255,0.5431851080934892,0.9032479709128386,0.3991279837872136,0.6983501983959782,0.6706147067499201,2.788,Obstetricians and Gynecologists,mult-5.1.0,2026-07-29
